iapp.rept	INT. AMATEUR-PROF. PHOTOELECT. PHOTOM. COMMUN.
IAUS....4	Symp. IAU4
IAUS...34	Deinzer, W., Proc. I.A.U. Symp. No.34 "Planetary Nebulae" (D. B. Osterbrock and C. B. O'Dell, ed.) 1968, p. 428, D.Beidel Pubi. Co., Dordrecht.
IAUS...88	Close Binary Stars: Observations and Interpretation, ed. M. J. Plavec, D. M. Popper, and R. K. Ulrich
IAUS..120	Astrochemistry, ed. M. S. Vardya & S. P. Tarafdar 
IAUS..131	Planetary Nebulae
IAUS..139	The Galactic and Extra-galactic Background Radiation, ed. S Bowyer, C Leinert
IAUS..155	In Planetary Nebulae , ed. R. Weinberger, A. Acker
IAUS..155	In Planetary Nebulae: Proceedings of the 155th Symposium
IAUS..155	Nebulae: Proceedings of the 155th Symposium
icii.conf	INTERREL/CIRCUMSTEL/INTERSTEL&INTERPLANET/DUST
icrc.conf	1986 INT.COSMIC-RAY CONF.: LA JOLLA: 1985AUG
ihs..conf	THE INTERNATIONAL HELIOSPHERIC STUDY: COSPAR27
iia..conf	INTERFEROMETRIC IMAGING IN ASTRONOMY / ORACLE,AZ
iie..conf	INTERFER. IDENT.& EXCISION: NRAO: GREENBANK 1982
inco.work	INTERSTELLAR COMETS: WORKSHOP: EDINBURGH 82APR
inpr.conf	SUMMER SCHOOL ON INTERSTELLAR PROCESSES
iop..conf	IDENT.OPTIM.&PROTECTION / OPTIC. TELESCOPE SITES
isas.rept	INST. OF SPACE AND ASTRONAUTICAL SCIENCE. REPORT # 597, 1981
isas.rept	INST. SPACE & ASTRONAUT. SCIENCE. REPORT 597:
isas.rept	REPORT. INST.SPACE AND ASTRONAUTICAL SCIENCE
isc..conf	INFRARED SYSTEMS AND COMPONENTS III 1989JAN
ismg.conf	THE INTERSTELLAR MEDIUM IN GALAXIES / 2D WYOMING
iss..conf	INSTRUMENTATION FOR SUBMILLIMETER SPECTROSCOPY
iss..work	Ices in the Solar System, Klinger, J., Benest, D., Dollfus, A., Smoluchowski, R.
ita..rept	INST. THEORET. ASTROPHYS. BLINDERN-OSLO REPORT
itab.rept	REPORT. INST. THEOR. ASTROPH. BLINDERN
itab.rept	REPORT. INST. THEOR. ASTROPH. BLINDERN/OSLO
iue..conf	2D EUROPEAN IUE CONF.: TUBINGEN: ESA/SP-157 1980
iue..conf	3RD EUR. IUE CONF.: MADRID: 1982MAY10: ESA-SP-176
